Date;ISIN;Indexvalue
18.01.2008;CH0023524637;23.5781
21.01.2008;CH0023524637;24.0924
22.01.2008;CH0023524637;25.0704
23.01.2008;CH0023524637;25.0093
24.01.2008;CH0023524637;25.5637
25.01.2008;CH0023524637;24.672
28.01.2008;CH0023524637;24.7836
29.01.2008;CH0023524637;24.6919
30.01.2008;CH0023524637;24.3059
31.01.2008;CH0023524637;24.3512
01.02.2008;CH0023524637;23.9985
04.02.2008;CH0023524637;23.6216
05.02.2008;CH0023524637;23.7856
06.02.2008;CH0023524637;24.4473
07.02.2008;CH0023524637;24.3334
08.02.2008;CH0023524637;24.6871
11.02.2008;CH0023524637;24.7165
12.02.2008;CH0023524637;25.0757
13.02.2008;CH0023524637;24.7093
14.02.2008;CH0023524637;24.5948
15.02.2008;CH0023524637;24.7367
18.02.2008;CH0023524637;25.1092
19.02.2008;CH0023524637;24.8317
20.02.2008;CH0023524637;24.6547
21.02.2008;CH0023524637;25.205
22.02.2008;CH0023524637;24.8909
25.02.2008;CH0023524637;25.0351
26.02.2008;CH0023524637;24.7768
27.02.2008;CH0023524637;24.4825
28.02.2008;CH0023524637;24.2537
29.02.2008;CH0023524637;24.683
03.03.2008;CH0023524637;24.8563
04.03.2008;CH0023524637;25.2896
05.03.2008;CH0023524637;25.452
06.03.2008;CH0023524637;25.1843
07.03.2008;CH0023524637;25.4698
10.03.2008;CH0023524637;25.6994
11.03.2008;CH0023524637;25.9189
12.03.2008;CH0023524637;25.7682
13.03.2008;CH0023524637;25.6468
14.03.2008;CH0023524637;25.6608
17.03.2008;CH0023524637;26.4209
18.03.2008;CH0023524637;26.8295
19.03.2008;CH0023524637;25.8351
20.03.2008;CH0023524637;25.7881
25.03.2008;CH0023524637;25.993
26.03.2008;CH0023524637;25.4155
27.03.2008;CH0023524637;25.4196
28.03.2008;CH0023524637;25.1193
31.03.2008;CH0023524637;25.0676
01.04.2008;CH0023524637;25.1998
02.04.2008;CH0023524637;24.7002
03.04.2008;CH0023524637;24.3739
04.04.2008;CH0023524637;24.6015
07.04.2008;CH0023524637;24.5212
08.04.2008;CH0023524637;24.4093
09.04.2008;CH0023524637;24.5313
10.04.2008;CH0023524637;24.9278
11.04.2008;CH0023524637;24.7307
14.04.2008;CH0023524637;24.5317
15.04.2008;CH0023524637;24.8143
16.04.2008;CH0023524637;24.4739
17.04.2008;CH0023524637;24.2518
18.04.2008;CH0023524637;24.1315
21.04.2008;CH0023524637;23.5529
22.04.2008;CH0023524637;23.7566
23.04.2008;CH0023524637;23.7766
24.04.2008;CH0023524637;23.632
25.04.2008;CH0023524637;23.3652
28.04.2008;CH0023524637;22.7817
29.04.2008;CH0023524637;22.5803
30.04.2008;CH0023524637;22.8214
02.05.2008;CH0023524637;22.3483
05.05.2008;CH0023524637;21.7555
06.05.2008;CH0023524637;21.7826
07.05.2008;CH0023524637;21.8897
08.05.2008;CH0023524637;21.6852
09.05.2008;CH0023524637;21.9337
12.05.2008;CH0023524637;21.9337
13.05.2008;CH0023524637;22.0438
14.05.2008;CH0023524637;21.6909
15.05.2008;CH0023524637;21.6031
16.05.2008;CH0023524637;21.5772
19.05.2008;CH0023524637;21.3765
20.05.2008;CH0023524637;21.5082
21.05.2008;CH0023524637;21.8797
22.05.2008;CH0023524637;22.1414
23.05.2008;CH0023524637;22.4041
26.05.2008;CH0023524637;22.7361
27.05.2008;CH0023524637;22.8737
28.05.2008;CH0023524637;22.7623
29.05.2008;CH0023524637;22.6954
30.05.2008;CH0023524637;22.6811
02.06.2008;CH0023524637;22.8845
03.06.2008;CH0023524637;22.8721
04.06.2008;CH0023524637;23.0833
05.06.2008;CH0023524637;23.2135
06.06.2008;CH0023524637;23.2517
09.06.2008;CH0023524637;23.5853
10.06.2008;CH0023524637;23.5263
11.06.2008;CH0023524637;23.594
12.06.2008;CH0023524637;23.7484
13.06.2008;CH0023524637;23.559
16.06.2008;CH0023524637;23.3279
17.06.2008;CH0023524637;23.337
18.06.2008;CH0023524637;23.1444
19.06.2008;CH0023524637;23.1951
20.06.2008;CH0023524637;23.367
23.06.2008;CH0023524637;23.53
24.06.2008;CH0023524637;18.6032
25.06.2008;CH0023524637;18.5737
26.06.2008;CH0023524637;18.6481
27.06.2008;CH0023524637;18.2936
30.06.2008;CH0023524637;18.2712
01.07.2008;CH0023524637;18.1022
02.07.2008;CH0023524637;17.8002
03.07.2008;CH0023524637;17.7195
04.07.2008;CH0023524637;17.7679
07.07.2008;CH0023524637;17.6333
08.07.2008;CH0023524637;17.8713
09.07.2008;CH0023524637;17.7389
10.07.2008;CH0023524637;18.026
11.07.2008;CH0023524637;17.9894
14.07.2008;CH0023524637;17.726
15.07.2008;CH0023524637;17.6573
16.07.2008;CH0023524637;17.5446
17.07.2008;CH0023524637;17.489
18.07.2008;CH0023524637;17.698
21.07.2008;CH0023524637;17.8986
22.07.2008;CH0023524637;18.0738
23.07.2008;CH0023524637;18.1164
24.07.2008;CH0023524637;18.2384
25.07.2008;CH0023524637;18.2369
28.07.2008;CH0023524637;18.2543
29.07.2008;CH0023524637;18.2103
30.07.2008;CH0023524637;18.0891
31.07.2008;CH0023524637;18.2047
01.08.2008;CH0023524637;18.2047
04.08.2008;CH0023524637;18.3772
05.08.2008;CH0023524637;18.3043
06.08.2008;CH0023524637;18.3786
07.08.2008;CH0023524637;18.3956
08.08.2008;CH0023524637;18.3307
11.08.2008;CH0023524637;18.5046
12.08.2008;CH0023524637;18.5997
13.08.2008;CH0023524637;18.6677
14.08.2008;CH0023524637;18.5001
15.08.2008;CH0023524637;18.3975
18.08.2008;CH0023524637;18.4461
19.08.2008;CH0023524637;18.441
20.08.2008;CH0023524637;18.3887
21.08.2008;CH0023524637;18.2118
22.08.2008;CH0023524637;18.2751
25.08.2008;CH0023524637;18.2216
26.08.2008;CH0023524637;18.2386
27.08.2008;CH0023524637;18.3293
28.08.2008;CH0023524637;18.3581
29.08.2008;CH0023524637;18.3521
01.09.2008;CH0023524637;18.382
02.09.2008;CH0023524637;18.4242
03.09.2008;CH0023524637;18.6338
04.09.2008;CH0023524637;18.657
05.09.2008;CH0023524637;18.488
08.09.2008;CH0023524637;18.6819
09.09.2008;CH0023524637;18.6926
10.09.2008;CH0023524637;18.7605
11.09.2008;CH0023524637;18.6999
12.09.2008;CH0023524637;18.7858
15.09.2008;CH0023524637;18.8509
16.09.2008;CH0023524637;18.8221
17.09.2008;CH0023524637;18.4843
18.09.2008;CH0023524637;18.3177
19.09.2008;CH0023524637;18.88
22.09.2008;CH0023524637;18.875
23.09.2008;CH0023524637;18.7824
24.09.2008;CH0023524637;18.6765
25.09.2008;CH0023524637;18.7142
26.09.2008;CH0023524637;19.0286
29.09.2008;CH0023524637;18.9248
30.09.2008;CH0023524637;18.4606
01.10.2008;CH0023524637;18.8839
02.10.2008;CH0023524637;19.0453
03.10.2008;CH0023524637;19.1218
06.10.2008;CH0023524637;19.1538
07.10.2008;CH0023524637;18.5824
08.10.2008;CH0023524637;17.6411
09.10.2008;CH0023524637;18.5867
10.10.2008;CH0023524637;19.7015
13.10.2008;CH0023524637;20.471
14.10.2008;CH0023524637;28.0712
15.10.2008;CH0023524637;27.3576
16.10.2008;CH0023524637;28.611
17.10.2008;CH0023524637;31.4279
20.10.2008;CH0023524637;31.0458
21.10.2008;CH0023524637;29.5768
22.10.2008;CH0023524637;28.6352
23.10.2008;CH0023524637;29.7893
24.10.2008;CH0023524637;30.4342
27.10.2008;CH0023524637;31.8073
28.10.2008;CH0023524637;31.7066
29.10.2008;CH0023524637;31.6007
30.10.2008;CH0023524637;31.388
31.10.2008;CH0023524637;31.6346
03.11.2008;CH0023524637;31.677
04.11.2008;CH0023524637;31.1657
05.11.2008;CH0023524637;30.3979
06.11.2008;CH0023524637;29.9683
07.11.2008;CH0023524637;31.1444
10.11.2008;CH0023524637;31.2629
11.11.2008;CH0023524637;30.7204
12.11.2008;CH0023524637;30.8398
13.11.2008;CH0023524637;31.7716
14.11.2008;CH0023524637;32.1958
17.11.2008;CH0023524637;31.5604
18.11.2008;CH0023524637;32.2137
19.11.2008;CH0023524637;32.1735
20.11.2008;CH0023524637;32.3815
21.11.2008;CH0023524637;32.5377
24.11.2008;CH0023524637;33.4503
25.11.2008;CH0023524637;32.9047
26.11.2008;CH0023524637;32.8143
27.11.2008;CH0023524637;32.1582
28.11.2008;CH0023524637;31.8962
01.12.2008;CH0023524637;31.8013
02.12.2008;CH0023524637;32.0925
03.12.2008;CH0023524637;32.0999
04.12.2008;CH0023524637;32.2304
05.12.2008;CH0023524637;32.1005
08.12.2008;CH0023524637;32.3166
09.12.2008;CH0023524637;32.5194
10.12.2008;CH0023524637;32.2932
11.12.2008;CH0023524637;32.2107
12.12.2008;CH0023524637;32.1833
15.12.2008;CH0023524637;31.7207
16.12.2008;CH0023524637;31.8143
17.12.2008;CH0023524637;31.4521
18.12.2008;CH0023524637;31.0371
19.12.2008;CH0023524637;30.2083
22.12.2008;CH0023524637;29.5806
23.12.2008;CH0023524637;28.3323
29.12.2008;CH0023524637;35.2
30.12.2008;CH0023524637;35.1139
02.01.2009;CH0023524637;35.1139
05.01.2009;CH0023524637;35.7831
06.01.2009;CH0023524637;35.115
07.01.2009;CH0023524637;34.4026
08.01.2009;CH0023524637;34.9321
09.01.2009;CH0023524637;34.4322
12.01.2009;CH0023524637;34.4103
13.01.2009;CH0023524637;34.5009
14.01.2009;CH0023524637;34.7316
15.01.2009;CH0023524637;35.4475
16.01.2009;CH0023524637;35.2086
19.01.2009;CH0023524637;34.8261
20.01.2009;CH0023524637;35.2103
21.01.2009;CH0023524637;35.2854
22.01.2009;CH0023524637;35.2631
23.01.2009;CH0023524637;34.6015
26.01.2009;CH0023524637;34.7388
27.01.2009;CH0023524637;34.6575
28.01.2009;CH0023524637;34.7086
29.01.2009;CH0023524637;33.8193
30.01.2009;CH0023524637;34.0894
02.02.2009;CH0023524637;33.9578
03.02.2009;CH0023524637;34.149
04.02.2009;CH0023524637;32.774
05.02.2009;CH0023524637;33.5313
06.02.2009;CH0023524637;32.769
09.02.2009;CH0023524637;32.4057
10.02.2009;CH0023524637;32.5349
11.02.2009;CH0023524637;32.1146
12.02.2009;CH0023524637;32.0625
13.02.2009;CH0023524637;32.2076
16.02.2009;CH0023524637;32.0415
17.02.2009;CH0023524637;31.7777
18.02.2009;CH0023524637;32.1559
19.02.2009;CH0023524637;32.208
20.02.2009;CH0023524637;32.0991
23.02.2009;CH0023524637;31.8662
24.02.2009;CH0023524637;32.1161
25.02.2009;CH0023524637;31.9902
26.02.2009;CH0023524637;31.6772
27.02.2009;CH0023524637;31.3645
02.03.2009;CH0023524637;32.5555
03.03.2009;CH0023524637;32.0155
04.03.2009;CH0023524637;31.195
05.03.2009;CH0023524637;31.4084
06.03.2009;CH0023524637;31.7908
09.03.2009;CH0023524637;31.194
10.03.2009;CH0023524637;30.9957
11.03.2009;CH0023524637;30.828
12.03.2009;CH0023524637;30.9491
13.03.2009;CH0023524637;31.2846
16.03.2009;CH0023524637;31.4331
17.03.2009;CH0023524637;31.6086
18.03.2009;CH0023524637;32.1179
19.03.2009;CH0023524637;32.1986
20.03.2009;CH0023524637;32.3315
23.03.2009;CH0023524637;32.5428
24.03.2009;CH0023524637;32.07
25.03.2009;CH0023524637;32.1634
26.03.2009;CH0023524637;32.0313
27.03.2009;CH0023524637;32.0053
30.03.2009;CH0023524637;32.3041
31.03.2009;CH0023524637;33.1147
01.04.2009;CH0023524637;32.8751
02.04.2009;CH0023524637;33.0818
03.04.2009;CH0023524637;32.6158
06.04.2009;CH0023524637;32.4259
07.04.2009;CH0023524637;32.8429
08.04.2009;CH0023524637;32.6879
09.04.2009;CH0023524637;32.2422
14.04.2009;CH0023524637;32.1918
15.04.2009;CH0023524637;31.8814
16.04.2009;CH0023524637;31.9918
17.04.2009;CH0023524637;31.4929
20.04.2009;CH0023524637;31.4415
21.04.2009;CH0023524637;31.8769
22.04.2009;CH0023524637;31.7728
23.04.2009;CH0023524637;31.7213
24.04.2009;CH0023524637;31.9213
27.04.2009;CH0023524637;31.7558
28.04.2009;CH0023524637;31.4391
29.04.2009;CH0023524637;31.817
30.04.2009;CH0023524637;31.4397
04.05.2009;CH0023524637;31.1297
05.05.2009;CH0023524637;30.7363
06.05.2009;CH0023524637;30.6471
07.05.2009;CH0023524637;30.3334
08.05.2009;CH0023524637;30.1442
11.05.2009;CH0023524637;29.3222
12.05.2009;CH0023524637;29.3841
13.05.2009;CH0023524637;29.3592
14.05.2009;CH0023524637;29.5549
15.05.2009;CH0023524637;28.8714
18.05.2009;CH0023524637;28.7102
19.05.2009;CH0023524637;28.5407
20.05.2009;CH0023524637;28.1202
21.05.2009;CH0023524637;28.1202
22.05.2009;CH0023524637;27.8116
25.05.2009;CH0023524637;28.0393
26.05.2009;CH0023524637;27.9483
27.05.2009;CH0023524637;28.1314
28.05.2009;CH0023524637;27.8944
29.05.2009;CH0023524637;27.975
01.06.2009;CH0023524637;27.975
02.06.2009;CH0023524637;27.7072
03.06.2009;CH0023524637;27.3365
04.06.2009;CH0023524637;27.6256
05.06.2009;CH0023524637;27.3486
08.06.2009;CH0023524637;27.1641
09.06.2009;CH0023524637;27.1379
10.06.2009;CH0023524637;27.0654
11.06.2009;CH0023524637;26.8029
12.06.2009;CH0023524637;26.2986
15.06.2009;CH0023524637;26.0614
16.06.2009;CH0023524637;26.3865
17.06.2009;CH0023524637;26.2163
18.06.2009;CH0023524637;26.6353
19.06.2009;CH0023524637;26.4442
22.06.2009;CH0023524637;26.1823
23.06.2009;CH0023524637;24.0065
24.06.2009;CH0023524637;24.2284
25.06.2009;CH0023524637;23.9219
26.06.2009;CH0023524637;23.9911
29.06.2009;CH0023524637;24.2242
30.06.2009;CH0023524637;23.9501
01.07.2009;CH0023524637;24.1253
02.07.2009;CH0023524637;23.6991
03.07.2009;CH0023524637;24.0015
06.07.2009;CH0023524637;24.1068
07.07.2009;CH0023524637;24.2551
08.07.2009;CH0023524637;24.2336
09.07.2009;CH0023524637;24.438
10.07.2009;CH0023524637;24.3497
13.07.2009;CH0023524637;24.5242
14.07.2009;CH0023524637;24.4692
15.07.2009;CH0023524637;24.4866
16.07.2009;CH0023524637;24.1907
17.07.2009;CH0023524637;24.0869
20.07.2009;CH0023524637;24.0722
21.07.2009;CH0023524637;23.833
22.07.2009;CH0023524637;23.777
23.07.2009;CH0023524637;23.9111
24.07.2009;CH0023524637;23.5435
27.07.2009;CH0023524637;23.4737
28.07.2009;CH0023524637;23.3624
29.07.2009;CH0023524637;23.4059
30.07.2009;CH0023524637;23.5241
31.07.2009;CH0023524637;23.1558
03.08.2009;CH0023524637;23.3009
04.08.2009;CH0023524637;23.6053
05.08.2009;CH0023524637;23.5785
06.08.2009;CH0023524637;23.7781
07.08.2009;CH0023524637;23.6482
10.08.2009;CH0023524637;23.6016
11.08.2009;CH0023524637;23.5248
12.08.2009;CH0023524637;23.702
13.08.2009;CH0023524637;23.7112
14.08.2009;CH0023524637;23.5691
17.08.2009;CH0023524637;23.3947
18.08.2009;CH0023524637;24.1005
19.08.2009;CH0023524637;23.9716
20.08.2009;CH0023524637;24.0462
21.08.2009;CH0023524637;23.9453
24.08.2009;CH0023524637;23.6881
25.08.2009;CH0023524637;23.6307
26.08.2009;CH0023524637;23.6389
27.08.2009;CH0023524637;23.792
28.08.2009;CH0023524637;24.0001
31.08.2009;CH0023524637;23.7798
01.09.2009;CH0023524637;23.7693
02.09.2009;CH0023524637;24.0101
03.09.2009;CH0023524637;24.1051
04.09.2009;CH0023524637;24.1501
07.09.2009;CH0023524637;24.1216
08.09.2009;CH0023524637;24.1418
09.09.2009;CH0023524637;24.1198
10.09.2009;CH0023524637;24.0864
11.09.2009;CH0023524637;24.0926
14.09.2009;CH0023524637;24.0862
15.09.2009;CH0023524637;24.1013
16.09.2009;CH0023524637;24.3491
17.09.2009;CH0023524637;23.7743
18.09.2009;CH0023524637;23.8216
21.09.2009;CH0023524637;23.559
22.09.2009;CH0023524637;23.3466
23.09.2009;CH0023524637;23.1834
24.09.2009;CH0023524637;23.3864
25.09.2009;CH0023524637;23.6179
28.09.2009;CH0023524637;23.6639
29.09.2009;CH0023524637;23.5531
30.09.2009;CH0023524637;23.4866
01.10.2009;CH0023524637;23.4152
02.10.2009;CH0023524637;23.4882
05.10.2009;CH0023524637;24.0619
06.10.2009;CH0023524637;24.0126
07.10.2009;CH0023524637;23.7227
08.10.2009;CH0023524637;23.4684
09.10.2009;CH0023524637;23.4274
12.10.2009;CH0023524637;23.3644
13.10.2009;CH0023524637;23.0557
14.10.2009;CH0023524637;23.1589
15.10.2009;CH0023524637;22.9494
16.10.2009;CH0023524637;22.942
19.10.2009;CH0023524637;23.1217
20.10.2009;CH0023524637;22.9155
21.10.2009;CH0023524637;22.9163
22.10.2009;CH0023524637;22.9032
23.10.2009;CH0023524637;22.87
26.10.2009;CH0023524637;22.8884
27.10.2009;CH0023524637;23.1118
28.10.2009;CH0023524637;22.9246
29.10.2009;CH0023524637;23.2316
30.10.2009;CH0023524637;22.9192
02.11.2009;CH0023524637;23.2281
03.11.2009;CH0023524637;23.4562
04.11.2009;CH0023524637;23.9919
05.11.2009;CH0023524637;23.7663
06.11.2009;CH0023524637;23.5559
09.11.2009;CH0023524637;23.6137
10.11.2009;CH0023524637;22.7516
11.11.2009;CH0023524637;23.037
12.11.2009;CH0023524637;22.9137
13.11.2009;CH0023524637;22.9582
16.11.2009;CH0023524637;23.1105
17.11.2009;CH0023524637;22.6458
18.11.2009;CH0023524637;22.818
19.11.2009;CH0023524637;22.8434
20.11.2009;CH0023524637;22.9229
23.11.2009;CH0023524637;23.1602
24.11.2009;CH0023524637;22.6536
25.11.2009;CH0023524637;22.7292
26.11.2009;CH0023524637;22.5194
27.11.2009;CH0023524637;23.5337
30.11.2009;CH0023524637;23.1515
01.12.2009;CH0023524637;23.3362
02.12.2009;CH0023524637;23.1209
03.12.2009;CH0023524637;23.2555
04.12.2009;CH0023524637;23.3391
07.12.2009;CH0023524637;23.1715
08.12.2009;CH0023524637;23.0646
09.12.2009;CH0023524637;23.2005
10.12.2009;CH0023524637;23.8649
11.12.2009;CH0023524637;23.6924
14.12.2009;CH0023524637;23.5812
15.12.2009;CH0023524637;23.4848
16.12.2009;CH0023524637;23.3168
17.12.2009;CH0023524637;22.9255
18.12.2009;CH0023524637;23.1108
21.12.2009;CH0023524637;23.3588
22.12.2009;CH0023524637;23.2537
23.12.2009;CH0023524637;23.1906
28.12.2009;CH0023524637;23.3908
29.12.2009;CH0023524637;23.4641
30.12.2009;CH0023524637;23.3458
04.01.2010;CH0023524637;23.5678
05.01.2010;CH0023524637;23.3014
06.01.2010;CH0023524637;23.3173
07.01.2010;CH0023524637;23.2225
08.01.2010;CH0023524637;23.0628
11.01.2010;CH0023524637;22.9168
12.01.2010;CH0023524637;22.4659
13.01.2010;CH0023524637;22.6128
14.01.2010;CH0023524637;22.5614
15.01.2010;CH0023524637;22.2656
18.01.2010;CH0023524637;22.4194
19.01.2010;CH0023524637;22.1732
20.01.2010;CH0023524637;21.7323
21.01.2010;CH0023524637;21.7755
22.01.2010;CH0023524637;21.6893
25.01.2010;CH0023524637;21.7977
26.01.2010;CH0023524637;21.8566
27.01.2010;CH0023524637;21.5502
28.01.2010;CH0023524637;21.6715
29.01.2010;CH0023524637;21.93
01.02.2010;CH0023524637;21.5815
02.02.2010;CH0023524637;21.6051
03.02.2010;CH0023524637;21.448
04.02.2010;CH0023524637;21.3363
05.02.2010;CH0023524637;21.5299
08.02.2010;CH0023524637;21.998
09.02.2010;CH0023524637;21.571
10.02.2010;CH0023524637;21.6402
11.02.2010;CH0023524637;21.5659
12.02.2010;CH0023524637;21.3418
15.02.2010;CH0023524637;21.3563
16.02.2010;CH0023524637;21.5692
17.02.2010;CH0023524637;21.5435
18.02.2010;CH0023524637;21.3793
19.02.2010;CH0023524637;21.2672
22.02.2010;CH0023524637;21.0364
23.02.2010;CH0023524637;20.9774
24.02.2010;CH0023524637;21.0715
25.02.2010;CH0023524637;20.8469
26.02.2010;CH0023524637;21.148
01.03.2010;CH0023524637;21.0027
02.03.2010;CH0023524637;20.7734
03.03.2010;CH0023524637;20.5641
04.03.2010;CH0023524637;20.5062
05.03.2010;CH0023524637;20.5267
08.03.2010;CH0023524637;20.4116
09.03.2010;CH0023524637;20.3864
10.03.2010;CH0023524637;20.4292
11.03.2010;CH0023524637;20.4363
12.03.2010;CH0023524637;20.6143
15.03.2010;CH0023524637;20.6228
16.03.2010;CH0023524637;20.5854
17.03.2010;CH0023524637;20.4491
18.03.2010;CH0023524637;20.4454
19.03.2010;CH0023524637;20.3609
22.03.2010;CH0023524637;20.3891
23.03.2010;CH0023524637;20.5034
24.03.2010;CH0023524637;20.4857
25.03.2010;CH0023524637;20.4674
26.03.2010;CH0023524637;20.2311
29.03.2010;CH0023524637;20.3558
30.03.2010;CH0023524637;20.2749
31.03.2010;CH0023524637;20.0182
01.04.2010;CH0023524637;20.2629
06.04.2010;CH0023524637;20.1587
07.04.2010;CH0023524637;19.9246
08.04.2010;CH0023524637;19.908
09.04.2010;CH0023524637;20.2149
12.04.2010;CH0023524637;19.9338
13.04.2010;CH0023524637;19.7198
14.04.2010;CH0023524637;19.7071
15.04.2010;CH0023524637;19.6623
16.04.2010;CH0023524637;19.3773
19.04.2010;CH0023524637;19.5541
20.04.2010;CH0023524637;20.04
21.04.2010;CH0023524637;19.7692
22.04.2010;CH0023524637;19.8027
23.04.2010;CH0023524637;20.1868
26.04.2010;CH0023524637;20.1788
27.04.2010;CH0023524637;19.8024
28.04.2010;CH0023524637;20.4381
29.04.2010;CH0023524637;21.3144
30.04.2010;CH0023524637;20.7503
03.05.2010;CH0023524637;21.0342
04.05.2010;CH0023524637;20.9067
05.05.2010;CH0023524637;21.4246
06.05.2010;CH0023524637;21.6937
07.05.2010;CH0023524637;22.05
10.05.2010;CH0023524637;23.3627
11.05.2010;CH0023524637;22.5457
12.05.2010;CH0023524637;22.194
13.05.2010;CH0023524637;22.194
14.05.2010;CH0023524637;21.7058
17.05.2010;CH0023524637;21.9854
18.05.2010;CH0023524637;21.9368
19.05.2010;CH0023524637;21.8083
20.05.2010;CH0023524637;22.3788
21.05.2010;CH0023524637;22.6605
24.05.2010;CH0023524637;22.6605
25.05.2010;CH0023524637;23.8654
26.05.2010;CH0023524637;23.4868
27.05.2010;CH0023524637;23.0176
28.05.2010;CH0023524637;22.2434
31.05.2010;CH0023524637;22.1367
01.06.2010;CH0023524637;21.9363
02.06.2010;CH0023524637;22.1033
03.06.2010;CH0023524637;22.3208
04.06.2010;CH0023524637;22.1532
07.06.2010;CH0023524637;22.5526
08.06.2010;CH0023524637;22.7876
09.06.2010;CH0023524637;23.0674
10.06.2010;CH0023524637;22.8675
11.06.2010;CH0023524637;22.7286
14.06.2010;CH0023524637;22.6784
15.06.2010;CH0023524637;22.4462
16.06.2010;CH0023524637;22.239
17.06.2010;CH0023524637;22.2482
18.06.2010;CH0023524637;22.2641
21.06.2010;CH0023524637;22.2732
22.06.2010;CH0023524637;20.095
23.06.2010;CH0023524637;20.2511
24.06.2010;CH0023524637;20.354
25.06.2010;CH0023524637;20.3098
28.06.2010;CH0023524637;20.4287
29.06.2010;CH0023524637;20.2599
30.06.2010;CH0023524637;20.6238
01.07.2010;CH0023524637;20.7231
02.07.2010;CH0023524637;20.7307
05.07.2010;CH0023524637;20.6199
06.07.2010;CH0023524637;20.7824
07.07.2010;CH0023524637;20.7094
08.07.2010;CH0023524637;20.724
09.07.2010;CH0023524637;20.7442
12.07.2010;CH0023524637;20.6912
13.07.2010;CH0023524637;20.4655
14.07.2010;CH0023524637;20.4244
15.07.2010;CH0023524637;20.4583
16.07.2010;CH0023524637;20.4575
19.07.2010;CH0023524637;21.1504
20.07.2010;CH0023524637;21.0708
21.07.2010;CH0023524637;21.2584
22.07.2010;CH0023524637;21.2439
23.07.2010;CH0023524637;20.9513
26.07.2010;CH0023524637;20.9742
27.07.2010;CH0023524637;20.9766
28.07.2010;CH0023524637;20.8548
29.07.2010;CH0023524637;20.617
30.07.2010;CH0023524637;20.5202
02.08.2010;CH0023524637;20.6353
03.08.2010;CH0023524637;20.455
04.08.2010;CH0023524637;20.4727
05.08.2010;CH0023524637;20.444
06.08.2010;CH0023524637;20.3453
09.08.2010;CH0023524637;20.4954
10.08.2010;CH0023524637;20.3368
11.08.2010;CH0023524637;20.255
12.08.2010;CH0023524637;20.4973
13.08.2010;CH0023524637;20.5821
16.08.2010;CH0023524637;20.5981
17.08.2010;CH0023524637;20.8191
18.08.2010;CH0023524637;20.7113
19.08.2010;CH0023524637;20.9009
20.08.2010;CH0023524637;20.6139
23.08.2010;CH0023524637;20.9264
24.08.2010;CH0023524637;20.8029
25.08.2010;CH0023524637;20.8103
26.08.2010;CH0023524637;20.8927
27.08.2010;CH0023524637;20.8824
30.08.2010;CH0023524637;20.8827
31.08.2010;CH0023524637;20.7853
01.09.2010;CH0023524637;20.8916
02.09.2010;CH0023524637;20.6782
03.09.2010;CH0023524637;20.6062
06.09.2010;CH0023524637;20.5949
07.09.2010;CH0023524637;20.5385
08.09.2010;CH0023524637;20.6703
